frameNumber,"TIME, ms","TDEP, 0.1 in","ETIM, s","LMVL, V","UMVL, V","CFLA,  ","OCD, ft","RCMD, V","RCPP, in","CMRT, h","RCNU,  ","DCFL,  ","DFS,  ","DZER,  ","RHMD, V","HMRT, h","RHV, V","RLSW,  ","MNU,  ","S1CY,  ","S2CY,  ","RSCU,  ","RSTS,  ","UCFL,  ","CARC, mA","CMDV, V","CMPP, in","CNU,  ","HMDV, V","HV, V","LSWI,  ","SCUR,  ","SSTA,  ","RCMP, psi","RHPP, psi","RRPP, psi","CMPR, psi","HPPR, psi","RPPV, psi","SMSC,  ","CMCU, mA","HMCU, mA","CMLP, in"
41,16693259.0,852606.0,16.0,585.0,635.0,0.0,6789.0498046875,0.0,0.45933014154434204,0.6366090774536133,20.0,0.0,209.0,0.0,610.7000122070312,1.4916846752166748,150.87379455566406,0.0,24.0,24.0,27.0,24.0,0.0,128.0,210.125,0.0,0.012164304964244366,20.0,610.7000122070312,150.87379455566406,0.0,24.0,0.0,14.695899963378906,4105.60498046875,3985.987548828125,14.695899963378906,4105.60498046875,3985.987548828125,192,87.0,604.5,-0.908888041973114
42,16693659.0,852606.0,16.399999618530273,585.0,635.0,0.0,6789.0498046875,0.0,0.45933014154434204,0.6366090774536133,20.0,0.0,209.0,0.0,610.7000122070312,1.4918047189712524,150.09609985351562,0.0,24.0,24.0,27.0,24.0,0.0,128.0,210.47500610351562,0.0,0.012164304964244366,20.0,610.7000122070312,150.09609985351562,0.0,24.0,0.0,14.695899963378906,4177.375,4009.9111328125,14.695899963378906,4177.375,4009.9111328125,192,145.5,614.375,-0.908888041973114
43,16694059.0,852606.0,16.799999237060547,585.0,635.0,0.0,6789.0498046875,0.0,0.45933014154434204,0.6366090774536133,20.0,0.0,209.0,0.0,610.7000122070312,1.491921305656433,150.09609985351562,0.0,24.0,24.0,27.0,25.0,0.0,128.0,210.25,0.0,0.012164304964244366,20.0,610.7000122070312,150.09609985351562,0.0,25.0,0.0,14.695899963378906,4177.375,3985.987548828125,14.695899963378906,4177.375,3985.987548828125,192,143.0,614.375,-0.908888041973114
44,16694459.0,852606.0,17.200000762939453,585.0,635.0,0.0,6789.0498046875,0.0,0.45933014154434204,0.6366090774536133,20.0,0.0,209.0,0.0,610.7000122070312,1.491921305656433,150.09609985351562,0.0,24.0,24.0,27.0,25.0,0.0,128.0,210.25,0.0,0.012164304964244366,20.0,610.7000122070312,150.09609985351562,0.0,25.0,0.0,14.695899963378906,4177.375,3985.987548828125,14.695899963378906,4177.375,3985.987548828125,192,143.0,614.375,-0.908888041973114
45,16694859.0,852606.0,17.600000381469727,585.0,635.0,0.0,6789.0498046875,0.0,0.4571428596973419,0.6366090774536133,20.0,0.0,210.0,0.0,610.7000122070312,1.4920413494110107,150.09609985351562,0.0,24.0,24.0,27.0,25.0,0.0,128.0,210.6875,0.0,0.009969589300453663,20.0,610.7000122070312,150.09609985351562,0.0,25.0,0.0,14.695899963378906,4157.552734375,3967.07666015625,14.695899963378906,4157.552734375,3967.07666015625,192,75.0,602.625,-0.9112607836723328
46,16695259.0,852606.0,18.0,585.0,635.0,0.0,6789.0498046875,0.0,0.45933014154434204,0.6366090774536133,20.0,0.0,209.0,0.0,615.625,1.492158055305481,150.87379455566406,0.0,24.0,24.0,27.0,25.0,0.0,128.0,210.4875030517578,0.0,0.012164304964244366,20.0,615.625,150.87379455566406,0.0,25.0,0.0,14.695899963378906,4129.5283203125,4009.9111328125,14.695899963378906,4129.5283203125,4009.9111328125,192,6.0,591.125,-0.908888041973114
47,16695659.0,852606.0,18.399999618530273,585.0,635.0,3.0,6789.0498046875,0.0,0.4571428596973419,0.6366090774536133,20.0,133.0,210.0,0.0,615.625,1.492277979850769,150.09609985351562,0.0,24.0,24.0,27.0,24.0,0.0,128.0,210.25,0.0,0.009969589300453663,20.0,615.625,150.09609985351562,0.0,24.0,0.0,14.695899963378906,4109.93408203125,3990.88623046875,14.695899963378906,4109.93408203125,3990.88623046875,192,-34.5,584.375,-0.9112607836723328
48,16696059.0,852606.0,18.799999237060547,585.0,635.0,3.0,6789.0498046875,0.0,0.45933014154434204,0.6366090774536133,20.0,133.0,209.0,0.0,615.625,1.4923946857452393,150.87379455566406,0.0,24.0,24.0,27.0,24.0,0.0,128.0,210.77499389648438,0.0,0.012164304964244366,20.0,615.625,150.87379455566406,0.0,24.0,0.0,14.695899963378906,4153.45166015625,4009.9111328125,14.695899963378906,4153.45166015625,4009.9111328125,192,-50.5,583.625,-0.908888041973114
49,16696459.0,852606.0,19.200000762939453,585.0,635.0,3.0,6789.0498046875,0.0,0.45933014154434204,0.6366090774536133,20.0,0.0,209.0,0.0,625.4750366210938,1.492514729499817,153.98460388183594,0.0,24.0,24.0,27.0,99.0,1.0,133.0,206.14999389648438,0.0,0.012164304964244366,20.0,625.4750366210938,153.98460388183594,0.0,99.0,1.0,14.695899963378906,62.542789459228516,1880.724609375,14.695899963378906,62.542789459228516,1880.724609375,212,-51.0,568.0,-0.908888041973114
50,16696859.0,852606.0,19.600000381469727,585.0,635.0,3.0,6789.0498046875,0.0,0.45933014154434204,0.6366090774536133,20.0,0.0,209.0,0.0,625.4750366210938,1.492634654045105,153.98460388183594,0.0,24.0,24.0,27.0,96.0,1.0,133.0,205.71249389648438,0.0,0.012164304964244366,20.0,625.4750366210938,153.98460388183594,0.0,96.0,1.0,14.695899963378906,230.0069122314453,1904.6480712890625,14.695899963378906,230.0069122314453,1904.6480712890625,212,-0.5,581.5,-0.908888041973114
51,16697259.0,852606.0,20.0,585.0,635.0,3.0,6789.0498046875,0.0,0.4736842215061188,0.6366090774536133,20.0,0.0,209.0,0.0,625.4750366210938,1.4927515983581543,153.98460388183594,0.0,24.0,24.0,27.0,99.0,1.0,133.0,206.0124969482422,0.0,0.026567166671156883,20.0,625.4750366210938,153.98460388183594,0.0,99.0,1.0,14.695899963378906,182.16001892089844,1904.6480712890625,14.695899963378906,182.16001892089844,1904.6480712890625,212,147.5,608.0,-0.8932403326034546
52,16697659.0,852606.0,20.399999618530273,585.0,635.0,3.0,6789.0498046875,0.0,0.45933014154434204,0.6366090774536133,20.0,0.0,209.0,0.0,625.4750366210938,1.492871642112732,153.98460388183594,0.0,24.0,24.0,27.0,98.0,1.0,133.0,205.6999969482422,0.0,0.012164304964244366,20.0,625.4750366210938,153.98460388183594,0.0,98.0,1.0,14.695899963378906,206.08346557617188,1904.6480712890625,14.695899963378906,206.08346557617188,1904.6480712890625,212,93.5,596.125,-0.908888041973114
53,16698059.0,852606.0,20.799999237060547,585.0,635.0,3.0,6789.0498046875,0.0,0.4736842215061188,0.6366090774536133,20.0,0.0,209.0,0.0,620.550048828125,1.4929883480072021,153.20689392089844,0.0,24.0,24.0,27.0,97.0,1.0,133.0,205.375,0.0,0.026567166671156883,20.0,620.550048828125,153.20689392089844,0.0,97.0,1.0,14.695899963378906,230.0069122314453,1904.6480712890625,14.695899963378906,230.0069122314453,1904.6480712890625,212,9.0,579.75,-0.8932403326034546
54,16698459.0,852606.0,21.200000762939453,585.0,635.0,3.0,6789.0498046875,0.0,0.45933014154434204,0.6366090774536133,20.0,0.0,209.0,0.0,625.4750366210938,1.4931082725524902,153.20689392089844,0.0,24.0,24.0,27.0,96.0,1.0,133.0,205.83749389648438,0.0,0.012164304964244366,20.0,625.4750366210938,153.20689392089844,0.0,96.0,1.0,14.695899963378906,230.0069122314453,1928.571533203125,14.695899963378906,230.0069122314453,1928.571533203125,212,-44.5,566.5,-0.908888041973114
55,16698859.0,852606.0,21.600000381469727,585.0,635.0,3.0,6789.0498046875,0.0,0.4571428596973419,0.6366090774536133,20.0,0.0,210.0,0.0,625.4750366210938,1.4932249784469604,153.20689392089844,0.0,24.0,25.0,27.0,98.0,1.0,133.0,205.7624969482422,0.0,0.009969589300453663,20.0,625.4750366210938,153.20689392089844,0.0,98.0,1.0,19.457805633544922,228.98162841796875,1919.4578857421875,19.457805633544922,228.98162841796875,1919.4578857421875,212,-35.0,567.125,-0.9112607836723328
56,16699259.0,852606.0,22.0,585.0,635.0,3.0,6789.0498046875,0.0,0.45933014154434204,0.6366090774536133,20.0,0.0,209.0,0.0,625.4750366210938,1.4933452606201172,153.20689392089844,0.0,24.0,25.0,27.0,99.0,1.0,133.0,205.875,0.0,0.012164304964244366,20.0,625.4750366210938,153.20689392089844,0.0,99.0,1.0,14.695899963378906,206.08346557617188,1904.6480712890625,14.695899963378906,206.08346557617188,1904.6480712890625,212,-34.0,563.75,-0.908888041973114
57,16699659.0,852606.0,22.399999618530273,585.0,635.0,3.0,6789.0498046875,0.0,0.45933014154434204,0.6366090774536133,20.0,0.0,209.0,0.0,630.4000244140625,1.4934619665145874,153.20689392089844,0.0,24.0,25.0,27.0,99.0,1.0,133.0,205.78750610351562,0.0,0.012164304964244366,20.0,630.4000244140625,153.20689392089844,0.0,99.0,1.0,14.695899963378906,230.0069122314453,1904.6480712890625,14.695899963378906,230.0069122314453,1904.6480712890625,212,-17.5,566.75,-0.908888041973114
58,16700059.0,852606.0,22.799999237060547,585.0,635.0,3.0,6789.0498046875,0.0,0.45933014154434204,0.6366090774536133,20.0,0.0,209.0,0.0,625.4750366210938,1.4935818910598755,153.20689392089844,0.0,24.0,25.0,27.0,100.0,1.0,133.0,205.52499389648438,0.0,0.012164304964244366,20.0,625.4750366210938,153.20689392089844,0.0,100.0,1.0,14.695899963378906,206.08346557617188,1904.6480712890625,14.695899963378906,206.08346557617188,1904.6480712890625,212,15.5,572.25,-0.908888041973114
59,16700459.0,852606.0,23.200000762939453,585.0,635.0,3.0,6789.0498046875,0.0,0.4571428596973419,0.6366090774536133,20.0,0.0,210.0,0.0,625.4750366210938,1.4937019348144531,153.98460388183594,0.0,24.0,25.0,27.0,100.0,1.0,133.0,205.89999389648438,0.0,0.009969589300453663,20.0,625.4750366210938,153.98460388183594,0.0,100.0,1.0,14.695899963378906,205.17210388183594,1895.6483154296875,14.695899963378906,205.17210388183594,1895.6483154296875,212,50.0,579.0,-0.9112607836723328
60,16700859.0,852606.0,23.600000381469727,585.0,635.0,3.0,6789.0498046875,0.0,0.4571428596973419,0.6366090774536133,20.0,0.0,210.0,0.0,625.4750366210938,1.4937019348144531,153.98460388183594,0.0,24.0,25.0,27.0,100.0,1.0,133.0,205.89999389648438,0.0,0.009969589300453663,20.0,625.4750366210938,153.98460388183594,0.0,100.0,1.0,14.695899963378906,205.17210388183594,1895.6483154296875,14.695899963378906,205.17210388183594,1895.6483154296875,212,50.0,579.0,-0.9112607836723328
61,16701259.0,852606.0,24.0,585.0,635.0,3.0,6789.0498046875,0.0,0.45933014154434204,0.6366090774536133,20.0,0.0,209.0,0.0,630.4000244140625,1.4938185214996338,153.20689392089844,0.0,24.0,25.0,27.0,100.0,1.0,133.0,205.6999969482422,0.0,0.012164304964244366,20.0,630.4000244140625,153.20689392089844,0.0,100.0,1.0,14.695899963378906,206.08346557617188,1904.6480712890625,14.695899963378906,206.08346557617188,1904.6480712890625,212,66.5,582.0,-0.908888041973114
62,16701659.0,852606.0,24.399999618530273,585.0,635.0,3.0,6789.0498046875,0.0,0.45933014154434204,0.6366090774536133,20.0,0.0,209.0,0.0,630.4000244140625,1.4939385652542114,153.20689392089844,0.0,24.0,25.0,27.0,98.0,1.0,133.0,205.3625030517578,0.0,0.012164304964244366,20.0,630.4000244140625,153.20689392089844,0.0,98.0,1.0,14.695899963378906,206.08346557617188,1904.6480712890625,14.695899963378906,206.08346557617188,1904.6480712890625,212,80.5,585.0,-0.908888041973114
63,16702059.0,852606.0,24.799999237060547,585.0,635.0,3.0,6789.0498046875,0.0,0.45933014154434204,0.6366090774536133,20.0,0.0,209.0,0.0,625.4750366210938,1.4940552711486816,153.98460388183594,0.0,24.0,25.0,27.0,97.0,1.0,133.0,205.89999389648438,0.0,0.012164304964244366,20.0,625.4750366210938,153.98460388183594,0.0,97.0,1.0,14.695899963378906,206.08346557617188,1904.6480712890625,14.695899963378906,206.08346557617188,1904.6480712890625,212,93.5,587.0,-0.908888041973114
64,16702459.0,852606.0,25.200000762939453,585.0,635.0,3.0,6789.0498046875,0.0,0.45933014154434204,0.6366090774536133,20.0,0.0,209.0,0.0,625.4750366210938,1.4941751956939697,153.20689392089844,0.0,24.0,25.0,27.0,96.0,1.0,133.0,205.60000610351562,0.0,0.012164304964244366,20.0,625.4750366210938,153.20689392089844,0.0,96.0,1.0,14.695899963378906,206.08346557617188,1880.724609375,14.695899963378906,206.08346557617188,1880.724609375,212,81.0,583.375,-0.908888041973114
65,16702859.0,852606.0,25.600000381469727,585.0,635.0,3.0,6789.0498046875,0.0,0.45933014154434204,0.6366090774536133,20.0,0.0,209.0,0.0,625.4750366210938,1.49429190158844,153.20689392089844,0.0,24.0,25.0,27.0,96.0,1.0,133.0,205.875,0.0,0.012164304964244366,20.0,625.4750366210938,153.20689392089844,0.0,96.0,1.0,14.695899963378906,206.08346557617188,1904.6480712890625,14.695899963378906,206.08346557617188,1904.6480712890625,212,128.5,591.875,-0.908888041973114
66,16703259.0,852606.0,26.0,585.0,635.0,3.0,6789.0498046875,0.0,0.45933014154434204,0.6366090774536133,20.0,0.0,209.0,0.0,625.4750366210938,1.4944119453430176,153.98460388183594,0.0,24.0,25.0,27.0,96.0,1.0,133.0,205.6999969482422,0.0,0.012164304964244366,20.0,625.4750366210938,153.98460388183594,0.0,96.0,1.0,14.695899963378906,206.08346557617188,1904.6480712890625,14.695899963378906,206.08346557617188,1904.6480712890625,212,145.5,594.625,-0.908888041973114
67,16703659.0,852606.0,26.399999618530273,585.0,635.0,3.0,6789.0498046875,0.0,0.45933014154434204,0.6366090774536133,20.0,0.0,209.0,0.0,625.4750366210938,1.4945318698883057,153.98460388183594,0.0,24.0,25.0,27.0,96.0,1.0,133.0,205.4499969482422,0.0,0.012164304964244366,20.0,625.4750366210938,153.98460388183594,0.0,96.0,1.0,14.695899963378906,230.0069122314453,1880.724609375,14.695899963378906,230.0069122314453,1880.724609375,212,150.0,595.125,-0.908888041973114
68,16704059.0,852606.0,26.799999237060547,585.0,635.0,3.0,6789.0498046875,0.0,0.45933014154434204,0.6366090774536133,20.0,0.0,209.0,0.0,625.4750366210938,1.4946485757827759,153.20689392089844,0.0,24.0,25.0,27.0,96.0,1.0,133.0,205.85000610351562,0.0,0.012164304964244366,20.0,625.4750366210938,153.20689392089844,0.0,96.0,1.0,14.695899963378906,206.08346557617188,1880.724609375,14.695899963378906,206.08346557617188,1880.724609375,212,121.0,590.5,-0.908888041973114
69,16704459.0,852606.0,27.200000762939453,585.0,635.0,3.0,6789.0498046875,0.0,0.45933014154434204,0.6366090774536133,20.0,0.0,209.0,0.0,625.4750366210938,1.4947686195373535,153.20689392089844,0.0,24.0,25.0,27.0,96.0,1.0,133.0,205.6875,0.0,0.012164304964244366,20.0,625.4750366210938,153.20689392089844,0.0,96.0,1.0,14.695899963378906,182.16001892089844,1880.724609375,14.695899963378906,182.16001892089844,1880.724609375,212,71.0,582.5,-0.908888041973114
70,16704859.0,852606.0,27.600000381469727,585.0,635.0,3.0,6789.0498046875,0.0,0.45933014154434204,0.6366090774536133,20.0,0.0,209.0,0.0,630.4000244140625,1.4948852062225342,153.98460388183594,0.0,24.0,25.0,27.0,96.0,1.0,133.0,205.3000030517578,0.0,0.012164304964244366,20.0,630.4000244140625,153.98460388183594,0.0,96.0,1.0,14.695899963378906,230.0069122314453,1880.724609375,14.695899963378906,230.0069122314453,1880.724609375,212,20.5,573.0,-0.908888041973114
71,16705259.0,852606.0,28.0,585.0,635.0,3.0,6789.0498046875,0.0,0.45933014154434204,0.6366090774536133,20.0,0.0,209.0,0.0,625.4750366210938,1.4950052499771118,153.98460388183594,0.0,24.0,25.0,27.0,96.0,1.0,133.0,205.875,0.0,0.012164304964244366,20.0,625.4750366210938,153.98460388183594,0.0,96.0,1.0,14.695899963378906,230.0069122314453,1880.724609375,14.695899963378906,230.0069122314453,1880.724609375,212,-40.0,563.0,-0.908888041973114
72,16705659.0,852606.0,28.399999618530273,585.0,635.0,3.0,6789.0498046875,0.0,0.4736842215061188,0.6366090774536133,20.0,0.0,209.0,0.0,630.4000244140625,1.4951221942901611,153.98460388183594,0.0,24.0,25.0,27.0,96.0,1.0,133.0,205.60000610351562,0.0,0.026567166671156883,20.0,630.4000244140625,153.98460388183594,0.0,96.0,1.0,14.695899963378906,206.08346557617188,1880.724609375,14.695899963378906,206.08346557617188,1880.724609375,212,-53.0,561.125,-0.8932403326034546
73,16706059.0,852606.0,28.799999237060547,585.0,635.0,3.0,6789.0498046875,0.0,0.4571428596973419,0.6366090774536133,20.0,0.0,210.0,0.0,625.4750366210938,1.4952422380447388,153.98460388183594,0.0,24.0,25.0,27.0,96.0,1.0,133.0,206.1125030517578,0.0,0.009969589300453663,20.0,625.4750366210938,153.98460388183594,0.0,96.0,1.0,19.457805633544922,205.17210388183594,1871.8387451171875,19.457805633544922,205.17210388183594,1871.8387451171875,212,-49.0,567.0,-0.9112607836723328
74,16706459.0,852606.0,29.200000762939453,585.0,635.0,3.0,6789.0498046875,0.0,0.4736842215061188,0.6366090774536133,20.0,0.0,209.0,0.0,625.4750366210938,1.4953588247299194,153.98460388183594,0.0,24.0,25.0,27.0,99.0,1.0,133.0,206.0,0.0,0.026567166671156883,20.0,625.4750366210938,153.98460388183594,0.0,99.0,1.0,14.695899963378906,206.08346557617188,1880.724609375,14.695899963378906,206.08346557617188,1880.724609375,212,-17.5,576.625,-0.8932403326034546
75,16706859.0,852606.0,29.600000381469727,585.0,635.0,3.0,6789.0498046875,0.0,0.45933014154434204,0.6366090774536133,20.0,0.0,209.0,0.0,625.4750366210938,1.4954791069030762,153.98460388183594,0.0,24.0,25.0,27.0,96.0,1.0,133.0,205.6374969482422,0.0,0.012164304964244366,20.0,625.4750366210938,153.98460388183594,0.0,96.0,1.0,14.695899963378906,230.0069122314453,1880.724609375,14.695899963378906,230.0069122314453,1880.724609375,212,78.0,594.375,-0.908888041973114
76,16707259.0,852606.0,30.0,585.0,635.0,3.0,6789.0498046875,0.0,0.45933014154434204,0.6366090774536133,20.0,0.0,209.0,0.0,625.4750366210938,1.4954791069030762,153.98460388183594,0.0,24.0,25.0,27.0,96.0,1.0,133.0,205.6374969482422,0.0,0.012164304964244366,20.0,625.4750366210938,153.98460388183594,0.0,96.0,1.0,14.695899963378906,230.0069122314453,1880.724609375,14.695899963378906,230.0069122314453,1880.724609375,212,78.0,594.375,-0.908888041973114
77,16707659.0,852606.0,30.399999618530273,585.0,635.0,3.0,6789.0498046875,0.0,0.45933014154434204,0.6366090774536133,20.0,0.0,209.0,0.0,625.4750366210938,1.4955989122390747,153.98460388183594,0.0,24.0,25.0,27.0,99.0,1.0,133.0,206.03750610351562,0.0,0.012164304964244366,20.0,625.4750366210938,153.98460388183594,0.0,99.0,1.0,14.695899963378906,230.0069122314453,1880.724609375,14.695899963378906,230.0069122314453,1880.724609375,212,144.5,605.25,-0.908888041973114
78,16708059.0,852606.0,30.799999237060547,585.0,635.0,3.0,6789.0498046875,0.0,0.45933014154434204,0.6366090774536133,20.0,0.0,209.0,0.0,625.4750366210938,1.495715856552124,153.98460388183594,0.0,24.0,25.0,27.0,97.0,1.0,133.0,205.7375030517578,0.0,0.012164304964244366,20.0,625.4750366210938,153.98460388183594,0.0,97.0,1.0,14.695899963378906,230.0069122314453,1880.724609375,14.695899963378906,230.0069122314453,1880.724609375,212,68.5,590.625,-0.908888041973114
79,16708459.0,852606.0,31.200000762939453,585.0,635.0,3.0,6789.0498046875,0.0,0.45933014154434204,0.6366090774536133,20.0,0.0,209.0,0.0,625.4750366210938,1.495835781097412,153.98460388183594,0.0,24.0,25.0,27.0,98.0,1.0,133.0,205.41250610351562,0.0,0.012164304964244366,20.0,625.4750366210938,153.98460388183594,0.0,98.0,1.0,14.695899963378906,230.0069122314453,1880.724609375,14.695899963378906,230.0069122314453,1880.724609375,212,-10.0,575.75,-0.908888041973114
80,16708859.0,852606.0,31.600000381469727,585.0,635.0,3.0,6789.0498046875,0.0,0.45933014154434204,0.6366090774536133,20.0,0.0,209.0,0.0,625.4750366210938,1.4959524869918823,153.20689392089844,0.0,24.0,25.0,27.0,95.0,1.0,133.0,205.77499389648438,0.0,0.012164304964244366,20.0,625.4750366210938,153.20689392089844,0.0,95.0,1.0,14.695899963378906,230.0069122314453,1880.724609375,14.695899963378906,230.0069122314453,1880.724609375,212,-50.5,566.5,-0.908888041973114
81,16709259.0,852606.0,32.0,585.0,635.0,3.0,6789.0498046875,0.0,0.4736842215061188,0.6366090774536133,20.0,0.0,209.0,0.0,625.4750366210938,1.4960724115371704,153.20689392089844,0.0,24.0,25.0,27.0,97.0,1.0,133.0,205.6374969482422,0.0,0.026567166671156883,20.0,625.4750366210938,153.20689392089844,0.0,97.0,1.0,14.695899963378906,230.0069122314453,1856.8011474609375,14.695899963378906,230.0069122314453,1856.8011474609375,212,-50.5,565.125,-0.8932403326034546
82,16709659.0,852606.0,32.400001525878906,585.0,635.0,3.0,6789.0498046875,0.0,0.45933014154434204,0.6366090774536133,20.0,0.0,209.0,0.0,625.4750366210938,1.4961891174316406,153.20689392089844,0.0,24.0,25.0,27.0,99.0,1.0,133.0,205.22500610351562,0.0,0.012164304964244366,20.0,625.4750366210938,153.20689392089844,0.0,99.0,1.0,14.695899963378906,277.8537902832031,1856.8011474609375,14.695899963378906,277.8537902832031,1856.8011474609375,212,-51.0,564.5,-0.908888041973114
83,16710059.0,852606.0,32.79999923706055,585.0,635.0,3.0,6789.0498046875,0.0,0.45933014154434204,0.6366090774536133,20.0,0.0,209.0,0.0,630.4000244140625,1.4963091611862183,153.20689392089844,0.0,24.0,25.0,27.0,100.0,1.0,133.0,205.7624969482422,0.0,0.012164304964244366,20.0,630.4000244140625,153.20689392089844,0.0,100.0,1.0,14.695899963378906,421.39447021484375,1856.8011474609375,14.695899963378906,421.39447021484375,1856.8011474609375,212,-51.0,563.625,-0.908888041973114
84,16710459.0,852606.0,33.20000076293945,585.0,635.0,3.0,6789.0498046875,0.0,0.45933014154434204,0.6366090774536133,20.0,0.0,209.0,0.0,630.4000244140625,1.4964290857315063,153.98460388183594,0.0,24.0,25.0,27.0,99.0,1.0,133.0,205.52499389648438,0.0,0.012164304964244366,20.0,630.4000244140625,153.98460388183594,0.0,99.0,1.0,14.695899963378906,230.0069122314453,1856.8011474609375,14.695899963378906,230.0069122314453,1856.8011474609375,212,-51.0,562.5,-0.908888041973114
85,16710859.0,852606.0,33.599998474121094,585.0,635.0,3.0,6789.0498046875,0.0,0.45933014154434204,0.6366090774536133,20.0,0.0,209.0,0.0,625.4750366210938,1.4965457916259766,153.98460388183594,0.0,24.0,25.0,27.0,98.0,1.0,133.0,206.0,0.0,0.012164304964244366,20.0,625.4750366210938,153.98460388183594,0.0,98.0,1.0,14.695899963378906,230.0069122314453,1856.8011474609375,14.695899963378906,230.0069122314453,1856.8011474609375,212,-49.0,564.0,-0.908888041973114
86,16711259.0,852606.0,34.0,585.0,635.0,3.0,6789.0498046875,0.0,0.45933014154434204,0.6366090774536133,20.0,0.0,209.0,0.0,630.4000244140625,1.4966658353805542,153.98460388183594,0.0,24.0,25.0,27.0,96.0,1.0,133.0,205.72500610351562,0.0,0.012164304964244366,20.0,630.4000244140625,153.98460388183594,0.0,96.0,1.0,14.695899963378906,230.0069122314453,1856.8011474609375,14.695899963378906,230.0069122314453,1856.8011474609375,212,-50.5,564.25,-0.908888041973114
87,16711659.0,852606.0,34.400001525878906,585.0,635.0,3.0,6789.0498046875,0.0,0.45933014154434204,0.6366090774536133,20.0,0.0,209.0,0.0,625.4750366210938,1.4967824220657349,153.98460388183594,0.0,24.0,25.0,27.0,96.0,1.0,133.0,205.58749389648438,0.0,0.012164304964244366,20.0,625.4750366210938,153.98460388183594,0.0,96.0,1.0,14.695899963378906,230.0069122314453,1856.8011474609375,14.695899963378906,230.0069122314453,1856.8011474609375,212,-37.5,567.125,-0.908888041973114
88,16712059.0,852606.0,34.79999923706055,585.0,635.0,3.0,6789.0498046875,0.0,0.4571428596973419,0.6366090774536133,20.0,0.0,210.0,0.0,625.4750366210938,1.4969024658203125,153.20689392089844,0.0,24.0,25.0,27.0,97.0,1.0,133.0,205.72500610351562,0.0,0.009969589300453663,20.0,625.4750366210938,153.20689392089844,0.0,97.0,1.0,14.695899963378906,205.17210388183594,1848.029296875,14.695899963378906,205.17210388183594,1848.029296875,212,-45.5,563.0,-0.9112607836723328
89,16712459.0,852606.0,35.20000076293945,585.0,635.0,3.0,6789.0498046875,0.0,0.45933014154434204,0.6366090774536133,20.0,0.0,209.0,0.0,625.4750366210938,1.4970191717147827,153.98460388183594,0.0,24.0,25.0,27.0,97.0,1.0,133.0,205.5124969482422,0.0,0.012164304964244366,20.0,625.4750366210938,153.98460388183594,0.0,97.0,1.0,14.695899963378906,206.08346557617188,1856.8011474609375,14.695899963378906,206.08346557617188,1856.8011474609375,212,-25.0,563.625,-0.908888041973114
90,16712859.0,852606.0,35.599998474121094,585.0,635.0,3.0,6789.0498046875,0.0,0.4736842215061188,0.6366090774536133,20.0,0.0,209.0,0.0,625.4750366210938,1.4971390962600708,153.20689392089844,0.0,24.0,25.0,27.0,96.0,1.0,133.0,205.21249389648438,0.0,0.026567166671156883,20.0,625.4750366210938,153.20689392089844,0.0,96.0,1.0,14.695899963378906,206.08346557617188,1856.8011474609375,14.695899963378906,206.08346557617188,1856.8011474609375,212,41.5,574.0,-0.8932403326034546
91,16713259.0,852606.0,36.0,585.0,635.0,3.0,6789.0498046875,0.0,0.45933014154434204,0.6366090774536133,20.0,0.0,209.0,0.0,625.4750366210938,1.497255802154541,153.20689392089844,0.0,24.0,25.0,27.0,96.0,1.0,133.0,205.6374969482422,0.0,0.012164304964244366,20.0,625.4750366210938,153.20689392089844,0.0,96.0,1.0,14.695899963378906,206.08346557617188,1856.8011474609375,14.695899963378906,206.08346557617188,1856.8011474609375,212,139.5,590.875,-0.908888041973114
92,16713659.0,852606.0,36.400001525878906,585.0,635.0,3.0,6789.0498046875,0.0,0.45933014154434204,0.6366090774536133,20.0,0.0,209.0,0.0,625.4750366210938,1.497255802154541,153.20689392089844,0.0,24.0,25.0,27.0,96.0,1.0,133.0,205.6374969482422,0.0,0.012164304964244366,20.0,625.4750366210938,153.20689392089844,0.0,96.0,1.0,14.695899963378906,206.08346557617188,1856.8011474609375,14.695899963378906,206.08346557617188,1856.8011474609375,212,139.5,590.875,-0.908888041973114
93,16714059.0,852606.0,36.79999923706055,585.0,635.0,3.0,6789.0498046875,0.0,0.4571428596973419,0.6366090774536133,20.0,0.0,210.0,0.0,625.4750366210938,1.4973758459091187,153.98460388183594,0.0,24.0,25.0,27.0,97.0,1.0,133.0,205.4250030517578,0.0,0.009969589300453663,20.0,625.4750366210938,153.98460388183594,0.0,97.0,1.0,14.695899963378906,205.17210388183594,1848.029296875,14.695899963378906,205.17210388183594,1848.029296875,212,144.5,592.875,-0.9112607836723328
94,16714459.0,852606.0,37.20000076293945,585.0,635.0,3.0,6789.0498046875,0.0,0.45933014154434204,0.6366090774536133,20.0,0.0,209.0,0.0,630.4000244140625,1.4974961280822754,153.98460388183594,0.0,24.0,25.0,27.0,98.0,1.0,133.0,205.875,0.0,0.012164304964244366,20.0,630.4000244140625,153.98460388183594,0.0,98.0,1.0,14.695899963378906,230.0069122314453,1856.8011474609375,14.695899963378906,230.0069122314453,1856.8011474609375,212,84.0,585.125,-0.908888041973114
